type,status,isSend,content,content2,talkerId
49,2,1,"<msg><appmsgappid=""wxd3f6cb54399a8489""sdkver=""0""><title>从不炫富的武磊，花了一笔钱，让中超多数职业球员脸红</title><des></des><username></username><action>view</action><type>5</type><showtype>0</showtype><content></content><url>https",//zhuanlan.zhihu.com/p/29419522?utm_source=wechat_session&amp;utm_medium=social</url><lowurl></lowurl><dataurl></dataurl><lowdataurl></lowdataurl><contentattr>0</contentattr><streamvideo><streamvideourl></streamvideourl><streamvideototaltime>0</streamvideototaltime><streamvideotitle></streamvideotitle><streamvideowording></streamvideowording><streamvideoweburl></streamvideoweburl><streamvideothumburl></streamvideothumburl><streamvideoaduxinfo></streamvideoaduxinfo><streamvideopublishid></streamvideopublishid></streamvideo><canvasPageItem><canvasPageXml><![CDATA[]]></canvasPageXml></canvasPageItem><appattach><totallen>0</totallen><attachid></attachid><cdnattachurl></cdnattachurl><emoticonmd5></emoticonmd5><aeskey></aeskey><fileext></fileext><islargefilemsg>0</islargefilemsg></appattach><extinfo></extinfo><androidsource>2</androidsource><thumburl></thumburl><mediatagname></mediatagname><messageaction><![CDATA[]]></messageaction><messageext><![CDATA[]]></messageext><emoticongift><packageflag>0</packageflag><packageid></packageid></emoticongift><emoticonshared><packageflag>0</packageflag><packageid></packageid></emoticonshared><designershared><designeruin>0</designeruin><designername>null</designername><designerrediretcturl>null</designerrediretcturl></designershared><emotionpageshared><tid>0</tid><title>null</title><desc>null</desc><iconUrl>null</iconUrl><secondUrl>null</secondUrl><pageType>0</pageType></emotionpageshared><webviewshared><shareUrlOriginal></shareUrlOriginal><shareUrlOpen></shareUrlOpen><jsAppId></jsAppId><publisherId></publisherId></webviewshared><template_id></template_id><md5></md5><weappinfo><username></username><appid></appid></weappinfo><statextstr>GhQKEnd4ZDNmNmNiNTQzOTlhODQ4OQ==</statextstr></appmsg></msg>,1569
10000,4,0,你修改群名为“载誉归来????????”,,1569
1,3,0,wxid_1252782525412,浪,1569
1,3,0,wxid_1252782525412,身份证么得了载个毛,1569
1,3,0,q32444005,港澳通行证,1569
1,2,1,@小心我来了?通行证可以取票,,1569
1,2,1,嘎来补一个,,1569
1,3,0,wxid_1252782525412,过期了也可以取票？,1569
1,3,0,wxid_1252782525412,南京出租车服务电话多少？,1569
1,2,1,过期了不能哦,,1569
1,3,0,wxid_1252782525412,浪,1569
3,2,1,,,1569
1,3,0,wxid_1252782525412,昨天那辆出租车接单的行驶路线滴滴上截个屏给我下,1569
3,2,1,,,1569
1,2,1,你跟科长不在一起？,,1569
3,3,0,wxid_1252782525412,,1569
1,2,1,浪,,1569
3,3,0,wxid_1252782525412,,1569
1,3,0,q32444005,浪,1569
1,3,0,q32444005,到处浇花,1569
43,3,0,wxid_1252782525412,10,1569
1,2,1,辛勤额园丁,,1569
436207665,2,1,"<msg><appmsgappid=""""sdkver=""""><des><![CDATA[我给你发了一个红包，赶紧去拆!祝：恭喜发财，大吉大利！]]></des><url><![CDATA[https",//wxapp.tenpay.com/mmpayhb/wxhb_personalreceive?showwxpaytitle=1&msgtype=1&channelid=1&sendid=1000039401201709187002941144018]]></url><type><![CDATA[2001]]></type><title><![CDATA[微信红包]]></title><thumburl><![CDATA[http,1569
10000,4,0,"<imgsrc=""SystemMessages_HongbaoIcon.png""/>张保重领取了你的<_wc_custom_link_color=""#FD9931""href=""weixin","//weixinhongbao/opendetail?sendid=1000039401201709187002941144018"">红包</_wc_custom_link_>",1569
10000,3,0,"<imgsrc=""SystemMessages_HongbaoIcon.png""/>你领取了哈哈哈的<_wc_custom_link_color=""#FD9931""href=""weixin","//weixinhongbao/opendetail?sendid=1000039401201709187002941144018&sign=&ver=0"">红包</_wc_custom_link_>",1569
3,2,1,,,1569
1,3,0,wxid_1252782525412,家附近有没有好吃的鸭血粉丝汤？,1569
10000,4,0,"<imgsrc=""SystemMessages_HongbaoIcon.png""/>姜海东领取了你的<_wc_custom_link_color=""#FD9931""href=""weixin","//weixinhongbao/opendetail?sendid=1000039401201709187002941144018"">红包</_wc_custom_link_>",1569
1,3,0,wxid_1252782525412,或者面馆？,1569
1,3,0,q32444005,兰州拉面,1569
1,2,1,@小心我来了?南京站里面的回味鸭血,,1569
48,2,1,"<msg><locationx=""31.96701431274414""y=""118.8166732788086""scale=""19""label=""江宁区名嘉佳园西(双龙大道地铁站北)""poiname=""[位置]""infourl=""""maptype=""0""/></msg>",,1569
1,2,1,或者路头有一家大肉面,,1569
1,3,0,wxid_1252782525412,什呢名字？,1569
1,2,1,本地人关系吃,,1569
1,2,1,兄弟味香面馆,,1569
1,2,1,好像叫,,1569
1,2,1,金盛路路头和双龙大道交界地方,,1569
1,2,1,本地人欢喜吃,,1569
1,2,1,路北,,1569
1,3,0,wxid_1252782525412,好滴,1569
3,3,0,q32444005,,1569
1,3,0,q32444005,一路车祸,1569
1,3,0,q32444005,@小心我来了?你们不去杭州上班啊,1569
1,2,1,他们财务自由人@我要去西藏?@我要去西藏?,,1569
1,2,1,不一样,,1569
10000,4,0,"<imgsrc=""SystemMessages_HongbaoIcon.png""/>黄亮领取了你的<_wc_custom_link_color=""#FD9931""href=""weixin","//weixinhongbao/opendetail?sendid=1000039401201709187002941144018"">红包</_wc_custom_link_>，你的红包已被领完",1569
3,3,0,wxid_1252782525412,,1569
1,3,0,wxid_1252782525412,稳稳的幸福,1569
1,2,1,怎么还有银行卡丢,,1569
1,2,1,吃了个面,,1569
1,3,0,kuaful,智力低下,1569
1,2,1,就找到了？,,1569
1,2,1,还是在包里？,,1569
3,3,0,kuaful,,1569
43,2,1,wxid_0mkad3zxhnsr22,21,1569
1,3,0,kuaful,在他这里,1569
1,2,1,这个他是谁,,1569
1,3,0,wxid_1252782525412,昨天的司机,1569
1,2,1,啊这次真的是载誉归来，旗开得胜,,1569
1,3,0,wxid_1252782525412,完美的行程,1569
1,2,1,面吃完没有,,1569
3,3,0,wxid_1252782525412,,1569
10000,4,0,你修改群名为“勿忘国耻，继往开来”,,1569
3,3,0,wxid_1252782525412,,1569
1,3,0,kuaful,请问国耻何来,1569
1,2,1,科长的衣服,,1569
1,2,1,湿了,,1569
1,2,1,今天918,,1569
1,2,1,@simmon?,,1569
1,3,0,kuaful,9.18,1569
3,3,0,q32444005,,1569
1,2,1,赚死了,,1569
1,3,0,kuaful,发死了,1569
3,3,0,kuaful,,1569
1,2,1,不是这个,,1569
1,3,0,q32444005,浪，完美呢,1569
49,3,0,kuaful,,1569
3,2,1,,,1569
1,3,0,kuaful,阿七,1569
3,2,1,,,1569
3,3,0,wxid_1252782525412,,1569
1,2,1,浪,,1569
1,3,0,q32444005,浪,1569
49,2,1,"<msg><appmsgappid=""""sdkver=""0""><title>终于，手握1000万，在杭州我们却一无所有</title><des>手握1000万现金的人，原来也是“穷人”，也是“弱势群体”……</des><username></username><action>view</action><type>5</type><showtype>0</showtype><content></content><url>http",//mp.weixin.qq.com/s?__biz=MzAxMDI3NzA1OA==&amp;mid=2650607068&amp;idx=3&amp;sn=ec5f3537647ae905e54608a737c1b56e&amp;chksm=835b7471b42cfd673cb5b281860aec40bb1256717718ce1d9491ac0e8818436031672727d966&amp;mpshare=1&amp;scene=1&amp;srcid=0918fxz9CBLwvQsSkrm5iSnA#rd</url><lowurl></lowurl><dataurl></dataurl><lowdataurl></lowdataurl><contentattr>0</contentattr><streamvideo><streamvideourl></streamvideourl><streamvideototaltime>0</streamvideototaltime><streamvideotitle></streamvideotitle><streamvideowording></streamvideowording><streamvideoweburl></streamvideoweburl><streamvideothumburl></streamvideothumburl><streamvideoaduxinfo></streamvideoaduxinfo><streamvideopublishid></streamvideopublishid></streamvideo><canvasPageItem><canvasPageXml><![CDATA[]]></canvasPageXml></canvasPageItem><appattach><totallen>0</totallen><attachid></attachid><cdnattachurl></cdnattachurl><emoticonmd5></emoticonmd5><aeskey></aeskey><fileext></fileext><islargefilemsg>0</islargefilemsg></appattach><extinfo></extinfo><androidsource>2</androidsource><sourceusername>gh_4afd62044143</sourceusername><sourcedisplayname>层楼</sourcedisplayname><commenturl></commenturl><thumburl></thumburl><mediatagname></mediatagname><messageaction><![CDATA[]]></messageaction><messageext><![CDATA[]]></messageext><emoticongift><packageflag>0</packageflag><packageid></packageid></emoticongift><emoticonshared><packageflag>0</packageflag><packageid></packageid></emoticonshared><designershared><designeruin>0</designeruin><designername>null</designername><designerrediretcturl>null</designerrediretcturl></designershared><emotionpageshared><tid>0</tid><title>null</title><desc>null</desc><iconUrl>null</iconUrl><secondUrl>null</secondUrl><pageType>0</pageType></emotionpageshared><webviewshared><shareUrlOriginal>http,1569
1,3,0,q32444005,300304,1569
1,2,1,你买了？,,1569
1,3,0,q32444005,没要,1569
1,2,1,浪,,1569
3,2,1,,,1569
1,2,1,胃疼,,1569
1,3,0,kuaful,以后大家少喝点好不好？,1569
1,3,0,wxid_1252782525412,嗯嗯逗,1569
1,3,0,q32444005,好好好,1569
49,3,0,kuaful,,1569
1,2,1,怎么办好哦,,1569
3,2,1,,,1569
3,2,1,,,1569
3,2,1,,,1569
3,3,0,wxid_1252782525412,,1569
1,2,1,浪,,1569
1,2,1,都噶去了吗,,1569
1,2,1,是日本鸡，还是日本鸭,,1569
1,2,1,吃特,,1569
1,2,1,勿忘国耻,,1569
1,3,0,wxid_1252782525412,是大本鹅,1569
1,2,1,晚上吃一个日本豆腐,,1569
1,2,1,吃个日本鸡,,1569
1,3,0,kuaful,插,1569
3,2,1,,,1569
1,2,1,他的名字叫,,1569
1,2,1,黄焖鸡,,1569
1,3,0,kuaful,浪,1569
43,3,0,kuaful,8,1569
43,2,1,wxid_0mkad3zxhnsr22,5,1569
1,2,1,报告,,1569
1,2,1,把日本鸡已经消灭,,1569
1,2,1,请指示,,1569
3,3,0,kuaful,,1569
3,3,0,kuaful,,1569
3,3,0,kuaful,,1569
3,3,0,kuaful,,1569
3,3,0,kuaful,,1569
3,3,0,kuaful,,1569
1,3,0,wxid_1252782525412,对号入座,1569
1,2,1,QQ,,1569
1,3,0,wxid_1252782525412,戒酒1周,1569
47,2,1,wxid_0mkad3zxhnsr22,1.51E+12,1569
10000,4,0,你修改群名为“安生养胃”,,1569
3,2,1,,,1569
3,2,1,,,1569
3,3,0,wxid_1252782525412,,1569
3,3,0,kuaful,,1569
1,3,0,kuaful,平凡的一天,1569
1,2,1,满满的幸福,,1569
1,3,0,kuaful,@小心我来了晚上过来领酒啊,1569
1,3,0,wxid_1252782525412,如果是下午呢？,1569
1,3,0,kuaful,越早越好,1569
1,3,0,kuaful,预计几点啊,1569
1,3,0,wxid_1252782525412,不定呢,1569
1,3,0,kuaful,五点恩下班,1569
1,3,0,wxid_1252782525412,怕影响你午休,1569
1,3,0,kuaful,差不多啊？,1569
1,3,0,kuaful,两点半后再联系我,1569
1,3,0,wxid_1252782525412,浪,1569
3,3,0,kuaful,,1569
1,3,0,kuaful,有人需要代购吗？,1569
43,3,0,wxid_1252782525412,10,1569
1,2,1,公寓吧,,1569
1,3,0,wxid_1252782525412,是滴,1569
1,3,0,q32444005,代购??酒,1569
47,2,1,wxid_0mkad3zxhnsr22,1.51E+12,1569
1,3,0,kuaful,@我要去西藏?发票抬头给我,1569
1,3,0,wxid_1252782525412,@simmon?嗯的票乃,1569
1,3,0,kuaful,@小心我来了?没得,1569
1,3,0,kuaful,你几点到,1569
3,3,0,q32444005,,1569
1,3,0,wxid_1252782525412,没定呢,1569
1,3,0,wxid_1252782525412,你安心睡觉,1569
1,3,0,kuaful,文字版@我要去西藏?,1569
1,3,0,wxid_1252782525412,又有人无法进退自如,1569
1,3,0,q32444005,稍微晚点,1569
1,2,1,@simmon?有自动文字识别,,1569
1,3,0,q32444005,抬头类型：单位抬头：上海思华科技股份有限公司税号：91310000703009255Y单位地址：上海市浦东新区博云路22号电话号码：021-61421822开户银行：建设银行上海第一支行银行账户：31001501200056007224,1569
1,3,0,kuaful,很好,1569
1,3,0,wxid_1252782525412,为什么嗯的没有发票,1569
1,3,0,wxid_1252782525412,无法鉴定真伪,1569
1,3,0,kuaful,@小心我来了?没得带抬头的，,1569
1,3,0,kuaful,那不麻烦你拿了,1569
1,3,0,kuaful,[再见][再见][再见],1569
1,3,0,wxid_1252782525412,浪,1569
1,3,0,q32444005,进退自如,1569
1,3,0,wxid_1252782525412,一个不顺心就拜拜是滴啊,1569
1,3,0,kuaful,没有不顺心,1569
1,2,1,进退自如,,1569
1,2,1,@小心我来了?再忍2个月,,1569
1,3,0,kuaful,就是不大想聊,1569
1,3,0,kuaful,@我爱周星驰?到时候狗茅外来了,1569
47,3,0,kuaful,0,1569
1,3,0,q32444005,这是??吗,1569
1,2,1,不要质疑,,1569
1,2,1,科长在指鹿为马,,1569
1,2,1,你要小心了,,1569
3,2,1,,,1569
1,2,1,葫芦娃要隐身了,,1569
47,3,0,q32444005,0,1569
1,3,0,kuaful,@小心我来了?到哪里了,1569
1,3,0,wxid_1252782525412,还没有来，明天再说吧,1569
1,3,0,kuaful,发个包,1569
1,3,0,kuaful,浪费人的感情,1569
1,3,0,wxid_1252782525412,人没有说今天一定回来,1569
1,3,0,kuaful,发包不解释,1569
1,3,0,kuaful,否则那就慢慢来包,1569
3,3,0,q32444005,,1569
1,3,0,q32444005,@simmon?这个走法怎么看,1569
1,3,0,kuaful,盘整，继续创新高,1569
1,3,0,kuaful,不解释,1569
1,2,1,看不懂,,1569
3,2,1,,,1569
3,2,1,,,1569
1,2,1,时间也不晓得改一下,,1569
1,2,1,浪,,1569
1,2,1,太低级,,1569
10000,4,0,你修改群名为“安养胃”,,1569
1,3,0,wxid_1252782525412,浪,1569
1,3,0,wxid_1252782525412,今天要保不住了,1569
1,3,0,kuaful,今晚有饭局？,1569
3,2,1,,,1569
1,2,1,？？？,,1569
1,3,0,wxid_1252782525412,嗯呢,1569
1,3,0,kuaful,我擦,1569
1,3,0,kuaful,怎么你有短信？,1569
1,2,1,我不知道啊,,1569
1,2,1,刚才以为你有恶作剧,,1569
1,3,0,kuaful,浪,1569
1,3,0,kuaful,人重新订了,1569
1,3,0,kuaful,不安全,1569
1,2,1,中枪,,1569
1,3,0,q32444005,浪,1569
49,2,1,"<msg><appmsgappid=""wxd3f6cb54399a8489""sdkver=""0""><title>哪些数据让你眼前一亮？</title><des>数据是观点最有力的佐证，而对数据的解读往往更显功力。从商业模式到公司财务，从社会民生到政策法律，从职业发展到人际交往，从微观世界到浩瀚星空........你的生活中，有哪些让人印象深刻的数据和独特观点？（图片：Yestone.com&#x20;版权图片库）</des><username></username><action>view</action><type>5</type><showtype>0</showtype><content></content><url>https",//www.zhihu.com/pin/special/892021754837499905</url><lowurl></lowurl><dataurl></dataurl><lowdataurl></lowdataurl><contentattr>0</contentattr><streamvideo><streamvideourl></streamvideourl><streamvideototaltime>0</streamvideototaltime><streamvideotitle></streamvideotitle><streamvideowording></streamvideowording><streamvideoweburl></streamvideoweburl><streamvideothumburl></streamvideothumburl><streamvideoaduxinfo></streamvideoaduxinfo><streamvideopublishid></streamvideopublishid></streamvideo><canvasPageItem><canvasPageXml><![CDATA[]]></canvasPageXml></canvasPageItem><appattach><totallen>0</totallen><attachid></attachid><cdnattachurl></cdnattachurl><emoticonmd5></emoticonmd5><aeskey></aeskey><fileext></fileext><islargefilemsg>0</islargefilemsg></appattach><extinfo></extinfo><androidsource>2</androidsource><thumburl></thumburl><mediatagname></mediatagname><messageaction><![CDATA[]]></messageaction><messageext><![CDATA[]]></messageext><emoticongift><packageflag>0</packageflag><packageid></packageid></emoticongift><emoticonshared><packageflag>0</packageflag><packageid></packageid></emoticonshared><designershared><designeruin>0</designeruin><designername>null</designername><designerrediretcturl>null</designerrediretcturl></designershared><emotionpageshared><tid>0</tid><title>null</title><desc>null</desc><iconUrl>null</iconUrl><secondUrl>null</secondUrl><pageType>0</pageType></emotionpageshared><webviewshared><shareUrlOriginal></shareUrlOriginal><shareUrlOpen></shareUrlOpen><jsAppId></jsAppId><publisherId></publisherId></webviewshared><template_id></template_id><md5></md5><weappinfo><username></username><appid></appid></weappinfo><statextstr>GhQKEnd4ZDNmNmNiNTQzOTlhODQ4OQ==</statextstr></appmsg></msg>,1569
3,3,0,wxid_1252782525412,,1569
1,2,1,浪,,1569
49,3,0,kuaful,,1569
3,2,1,,,1569
1,2,1,下次喝这个,,1569
1,3,0,q32444005,安心养胃,1569
3,2,1,,,1569
1,3,0,q32444005,最后一首歌不丑，下次一块唱,1569
49,3,0,q32444005,,1569
1,3,0,q32444005,说的就是科长包,1569
1,2,1,你想这样,,1569
1,2,1,是哒,,1569
1,3,0,wxid_1252782525412,怎办,1569
1,2,1,脱,,1569
10000,2,0,你撤回了一条消息,,1569
10000,2,0,你撤回了一条消息,,1569
1,2,1,浑身疼,,1569
1,2,1,怎么办,,1569
1,3,0,q32444005,喝酒,1569
1,2,1,宿舍有一瓶泰山特曲,,1569
1,2,1,舍不得喝,,1569
1,3,0,q32444005,没的人心疼，你喝,1569
1,2,1,浪,,1569
1,2,1,留着一起,,1569
1,3,0,q32444005,浪，嗯养胃,1569
1,2,1,切,,1569
1,3,0,wxid_1252782525412,胃疼,1569
1,2,1,心疼,,1569
3,2,1,,,1569
3,3,0,kuaful,,1569
10000,3,0,姜海东撤回了一条消息,,1569
1,3,0,q32444005,嗯的疑问是照片谁拍的,1569
1,3,0,kuaful,同疑问,1569
1,3,0,kuaful,皮蛋这样不行,1569
1,3,0,q32444005,这个锅嗯们不背,1569
1,3,0,wxid_1252782525412,浪,1569
1,2,1,不能背,,1569
1,3,0,q32444005,背不起,1569
1,3,0,wxid_1252782525412,戒,1569
1,3,0,wxid_1252782525412,必须戒,1569
3,2,1,,,1569
1,3,0,kuaful,长脸了,1569
1,3,0,kuaful,高级呢,1569
1,3,0,kuaful,进球助攻,1569
1,3,0,wxid_1252782525412,恒大系,1569
1,3,0,kuaful,@小心我来了晚上来拿酒啊,1569
1,3,0,wxid_1252782525412,为什么要晚上,1569
1,3,0,kuaful,下午？,1569
1,3,0,kuaful,或者上午？,1569
1,3,0,wxid_1252782525412,鸡酒乃？,1569
1,3,0,kuaful,还没发货,1569
1,3,0,kuaful,不要急,1569
1,3,0,kuaful,你先把茅台拿走,1569
1,3,0,wxid_1252782525412,后面还可以继续进退自如是嗲,1569
1,3,0,kuaful,市场冷了,1569
1,3,0,kuaful,昨天同事去看房，春秋华庭，摇号130顺位，到了现场，89的还剩10多套,1569
1,3,0,wxid_1252782525412,这叫冷了,1569
1,3,0,kuaful,没人买,1569
1,3,0,kuaful,没抢完,1569
1,3,0,wxid_1252782525412,抢完的都是全款咯,1569
1,3,0,kuaful,号称要全款，开发商能不能扛得住是个问题,1569
1,3,0,kuaful,估计不要多久，就是贷款也可以谈了,1569
1,3,0,kuaful,一切都可以谈,1569
1,3,0,wxid_1252782525412,再过段时间呢,1569
1,3,0,kuaful,跪舔，买便宜房子，还能捣一两枪,1569
1,3,0,kuaful,@小心我来了恩申请了工行信用贷，开始准备子弹,1569
1,3,0,kuaful,一切都可以谈,1569
1,2,1,第五套,,1569
1,3,0,q32444005,浪，谈不到一块去,1569
1,3,0,wxid_1252782525412,只有你们可以申请,1569
1,3,0,wxid_1252782525412,@simmon?80万？,1569
1,3,0,kuaful,弄了20万,1569
1,3,0,q32444005,20万买个屌啊,1569
1,2,1,人生淫家,,1569
1,3,0,kuaful,换几家行，多弄几个,1569
1,3,0,kuaful,假如有10个20万呢？,1569
1,3,0,q32444005,还是说20万放到股票里，翻几番啊,1569
1,3,0,kuaful,恩就是说，假如,1569
1,3,0,kuaful,杭州不会一直跌的,1569
1,3,0,kuaful,@小心我来了一块凑凑恩们两个人买套,1569
1,3,0,kuaful,老了一起过日子,1569
1,3,0,kuaful,恩看阿香不大爱你了,1569
1,3,0,wxid_1252782525412,@simmon?你看好目标,1569
1,2,1,浪,,1569
1,3,0,wxid_1252782525412,欢迎阿里股东投资,1569
1,2,1,弹尽粮绝,,1569
1,2,1,等等嗯兟,,1569
1,3,0,wxid_1252782525412,能说出一个等字的,1569
1,3,0,kuaful,归属后，一切可以谈,1569
1,2,1,小米给了你夫人多少费用，把你从家里拖出来拜个pose,,1569
1,3,0,wxid_1252782525412,浪,1569
1,3,0,wxid_1252782525412,这个想象力丰富了,1569
1,3,0,kuaful,退潮后，我们弄奥体，,1569
1,3,0,kuaful,Freedom,1569
3,3,0,kuaful,,1569
3,2,1,,,1569
1,3,0,kuaful,坐等杭州崩盘,1569
1,3,0,q32444005,刚刚干了一件蠢事,1569
47,2,1,wxid_0mkad3zxhnsr22,1.51E+12,1569
1,3,0,q32444005,早上一冲动,1569
1,3,0,q32444005,买了2个破了个新股,1569
1,3,0,kuaful,现在买能爆你菊花吗？,1569
1,3,0,q32444005,不晓得，就看看他们才4-5个涨停就开了,1569
3,3,0,wxid_1252782525412,,1569
1,3,0,q32444005,腐败,1569
1,3,0,wxid_1252782525412,跟你们一样,1569
3,2,1,,,1569
1,2,1,什么时候,,1569
1,2,1,是个头,,1569
1,3,0,q32444005,早上买了2个新股，心里一直很忐忑,1569
1,3,0,kuaful,@小心我来了龙头在哪？,1569
1,3,0,kuaful,我操龙头,1569
1,3,0,wxid_1252782525412,什么龙头,1569
1,3,0,q32444005,@我爱周星驰?加仓啦,1569
1,3,0,kuaful,龙头地产股,1569
49,3,0,wxid_1252782525412,,1569
1,3,0,wxid_1252782525412,万科,1569
1,3,0,kuaful,龙头小区,1569
1,3,0,kuaful,准备暴跌,1569
1,3,0,kuaful,很兴奋,1569
1,3,0,wxid_1252782525412,为什么如此判断,1569
1,3,0,q32444005,四个人众筹买个房子包,1569
1,3,0,kuaful,这个是屌丝盘，屌丝盘在金九银十没有行情的话，说明现在信贷政策紧，刚需基础少,1569
1,3,0,kuaful,可以啊,1569
1,3,0,kuaful,要买龙头区块,1569
1,3,0,kuaful,请皮蛋发表意见,1569
1,2,1,@我要去西藏?本来就1万,,1569
1,3,0,wxid_1252782525412,龙头区块又在何处,1569
1,2,1,加到现在了,,1569
1,2,1,特呵去了,,1569
1,3,0,kuaful,和谐家园这种回迁小区，你望望瞧,1569
1,3,0,kuaful,三条地铁交汇处,1569
1,3,0,wxid_1252782525412,50000,1569
1,3,0,q32444005,浪，我买个厕所，剩下的你们来,1569
1,3,0,kuaful,麻痹，厕所是稀缺资源,1569
1,3,0,kuaful,逼养的精死了,1569
1,3,0,q32444005,人没想到那层,1569
1,3,0,q32444005,为什么有些新股那么的弱,1569
3,3,0,kuaful,,1569
1,3,0,kuaful,坐等通力保,1569
3,3,0,kuaful,,1569
1,3,0,wxid_1252782525412,东子的鸡酒买到嗲,1569
1,3,0,q32444005,同问,1569
1,3,0,q32444005,上午买了两个新股，都没涨停，太弱了,1569
1,3,0,kuaful,浪,1569
1,3,0,kuaful,忘得了,1569
1,3,0,kuaful,再看看没货了,1569
1,3,0,wxid_1252782525412,太不重视,1569
1,3,0,q32444005,浪,1569
1,3,0,q32444005,明显就没放在心上,1569
1,3,0,kuaful,以前中午看还是有货的,1569
1,2,1,@我要去西藏?浪涨了8个点,,1569
1,2,1,叫没涨停？,,1569
1,3,0,wxid_1252782525412,哪个股啊,1569
3,2,1,,,1569
1,2,1,哪个说降温？,,1569
1,3,0,q32444005,603277,1569
1,3,0,q32444005,603725,1569
1,3,0,wxid_1252782525412,赚死了,1569
1,2,1,@我要去西藏?鸡酒到家,,1569
1,3,0,q32444005,没要,1569
1,3,0,q32444005,我是半途买的,1569
1,2,1,也是赚,,1569
